Namespace(gpu_id=0, img_path='/home/wsz/workspace/Data/LOLdataset/our485_patch/low/', img_val_path='/home/wsz/workspace/Data/LOLdataset/eval15/low/', batch_size=16, lr=0.0002, weight_decay=0.0004, pretrain_dir=None, num_epochs=200, display_iter=10, snapshots_folder='workdirs/snapshots_folder_lol_v1_patch_origin_zero_220906')
Total examples: 4850
Total examples: 15
the device is: cuda:0
######## Start IAT Training #########
the epoch is: 0
/home/wsz/miniconda3/envs/kang/lib/python3.9/site-packages/torch/nn/functional.py:1795: UserWarning: nn.functional.tanh is deprecated. Use torch.tanh instead.
  warnings.warn("nn.functional.tanh is deprecated. Use torch.tanh instead.")
Loss at iteration 260 : 0.07607390731573105
Loss at iteration 270 : 0.07440438866615295
Loss at iteration 280 : 0.09113173186779022
Loss at iteration 290 : 0.06787180155515671
Loss at iteration 300 : 0.08295693248510361
The SSIM Value is: 0.6695699612299602
The PSNR Value is: 20.058685938517254
the epoch is: 61
Loss at iteration 10 : 0.08603939414024353
Loss at iteration 20 : 0.07697602361440659
Loss at iteration 30 : 0.09171402454376221
Loss at iteration 40 : 0.09809526056051254
Loss at iteration 50 : 0.08158443868160248
Loss at iteration 60 : 0.08196540921926498
Loss at iteration 70 : 0.09789850562810898
Loss at iteration 80 : 0.07746714353561401
Loss at iteration 90 : 0.07631193101406097
Loss at iteration 100 : 0.07657867670059204
Loss at iteration 110 : 0.07497227936983109
Loss at iteration 120 : 0.09542777389287949
Loss at iteration 130 : 0.09941678494215012
Loss at iteration 140 : 0.0931430459022522
Loss at iteration 150 : 0.0829911157488823
Loss at iteration 160 : 0.07786282896995544
Loss at iteration 170 : 0.10700128972530365
Loss at iteration 180 : 0.08075937628746033
Loss at iteration 190 : 0.08811643719673157
Loss at iteration 200 : 0.09078721702098846
Loss at iteration 210 : 0.06847462058067322
Loss at iteration 220 : 0.1282012164592743
Loss at iteration 230 : 0.09048985689878464
Loss at iteration 240 : 0.08217217773199081
Loss at iteration 250 : 0.08322544395923615
Loss at iteration 260 : 0.06775813549757004
Loss at iteration 270 : 0.10378877818584442
Loss at iteration 280 : 0.09094490855932236
Loss at iteration 290 : 0.08502864092588425
Loss at iteration 300 : 0.1266375184059143
The SSIM Value is: 0.6706364234288533
The PSNR Value is: 19.92969601949056
the epoch is: 62
Loss at iteration 10 : 0.1254548877477646
Loss at iteration 20 : 0.06845970451831818
Loss at iteration 30 : 0.10225602984428406
Loss at iteration 40 : 0.1023818701505661
Loss at iteration 50 : 0.07708039879798889
Loss at iteration 60 : 0.06917057931423187
Loss at iteration 70 : 0.082132488489151
Loss at iteration 80 : 0.08087499439716339
Loss at iteration 90 : 0.06273537874221802
Loss at iteration 100 : 0.0832480788230896
Loss at iteration 110 : 0.09206286072731018
Loss at iteration 120 : 0.07479695975780487
Loss at iteration 130 : 0.07646206021308899
Loss at iteration 140 : 0.07919125258922577
Loss at iteration 150 : 0.11470137536525726
Loss at iteration 160 : 0.088416688144207
Loss at iteration 170 : 0.10280462354421616
Loss at iteration 180 : 0.07755779474973679
Loss at iteration 190 : 0.08349346369504929
Loss at iteration 200 : 0.06897199898958206
Loss at iteration 210 : 0.08269675821065903
Loss at iteration 220 : 0.06969330459833145
Loss at iteration 230 : 0.09626264870166779
Loss at iteration 240 : 0.07274830341339111
Loss at iteration 250 : 0.0828711986541748
Loss at iteration 260 : 0.07688956707715988
Loss at iteration 270 : 0.08860938996076584
Loss at iteration 280 : 0.09052149951457977
Loss at iteration 290 : 0.08843947947025299
Loss at iteration 300 : 0.10726450383663177
The SSIM Value is: 0.671970413128535
The PSNR Value is: 19.829855537414552
the epoch is: 63
Loss at iteration 10 : 0.08319562673568726
Loss at iteration 20 : 0.08460216224193573
Loss at iteration 30 : 0.09107927978038788
Loss at iteration 40 : 0.09621434658765793
Loss at iteration 50 : 0.06699379533529282
Loss at iteration 60 : 0.08786273002624512
Loss at iteration 70 : 0.09311763942241669
Loss at iteration 80 : 0.1062571257352829
Loss at iteration 90 : 0.08679564297199249
Loss at iteration 100 : 0.08142437040805817
Loss at iteration 110 : 0.09924553334712982
Loss at iteration 120 : 0.08401936292648315
Loss at iteration 130 : 0.07511990517377853
Loss at iteration 140 : 0.08612500131130219
Loss at iteration 150 : 0.08414793014526367
Loss at iteration 160 : 0.08622726052999496
Loss at iteration 170 : 0.09521728754043579
Loss at iteration 180 : 0.0925634354352951
Loss at iteration 190 : 0.08797802776098251
Loss at iteration 200 : 0.09521963447332382
Loss at iteration 210 : 0.09803780168294907
Loss at iteration 220 : 0.09831555932760239
Loss at iteration 230 : 0.09866379201412201
Loss at iteration 240 : 0.06263856589794159
Loss at iteration 250 : 0.06352700293064117
Loss at iteration 260 : 0.07510346174240112
Loss at iteration 270 : 0.09350093454122543
Loss at iteration 280 : 0.07110607624053955
Loss at iteration 290 : 0.09941139072179794
Loss at iteration 300 : 0.08224841952323914
The SSIM Value is: 0.6651089270909627
The PSNR Value is: 19.729618072509766
the epoch is: 64
Loss at iteration 10 : 0.06612097471952438
Loss at iteration 20 : 0.08852090686559677
Loss at iteration 30 : 0.07977431267499924
Loss at iteration 40 : 0.0835893377661705
Loss at iteration 50 : 0.08730467408895493
Loss at iteration 60 : 0.08451399207115173
Loss at iteration 70 : 0.10556869208812714
Loss at iteration 80 : 0.10453953593969345
Loss at iteration 90 : 0.07929089665412903
Loss at iteration 100 : 0.0852147787809372
Loss at iteration 110 : 0.07469162344932556
Loss at iteration 120 : 0.08368935436010361
Loss at iteration 130 : 0.09997382760047913
Loss at iteration 140 : 0.08963240683078766
Loss at iteration 150 : 0.0786069929599762
Loss at iteration 160 : 0.07515987753868103
Loss at iteration 170 : 0.08172901719808578
Loss at iteration 180 : 0.08845211565494537
Loss at iteration 190 : 0.09952747821807861
Loss at iteration 200 : 0.0956001728773117
Loss at iteration 210 : 0.11220269650220871
Loss at iteration 220 : 0.0851040706038475
Loss at iteration 230 : 0.075218066573143
Loss at iteration 240 : 0.07828131318092346
Loss at iteration 250 : 0.10143302381038666
Loss at iteration 260 : 0.08575950562953949
Loss at iteration 270 : 0.0726708397269249
Loss at iteration 280 : 0.10368918627500534
Loss at iteration 290 : 0.08990639448165894
Loss at iteration 300 : 0.10742518305778503
The SSIM Value is: 0.6711866239706675
The PSNR Value is: 19.98229433695475
the epoch is: 65
Loss at iteration 10 : 0.1005190834403038
Loss at iteration 20 : 0.0771145150065422
Loss at iteration 30 : 0.09615667164325714
Loss at iteration 40 : 0.0879770964384079
Loss at iteration 50 : 0.11932462453842163
Loss at iteration 60 : 0.08151473104953766
Loss at iteration 70 : 0.10818509757518768
Loss at iteration 80 : 0.0754646509885788
Loss at iteration 90 : 0.08343295753002167
Loss at iteration 100 : 0.08571602404117584
Loss at iteration 110 : 0.06783482432365417
Loss at iteration 120 : 0.07746966183185577
Loss at iteration 130 : 0.0777573436498642
Loss at iteration 140 : 0.07812069356441498
Loss at iteration 150 : 0.09771603345870972
Loss at iteration 160 : 0.11942725628614426
Loss at iteration 170 : 0.08594289422035217
Loss at iteration 180 : 0.08837831020355225
Loss at iteration 190 : 0.10377536714076996
Loss at iteration 200 : 0.10254468768835068
Loss at iteration 210 : 0.09015387296676636
Loss at iteration 220 : 0.10251069068908691
Loss at iteration 230 : 0.0831005722284317
Loss at iteration 240 : 0.0789191722869873
Loss at iteration 250 : 0.0831093043088913
Loss at iteration 260 : 0.06768269836902618
Loss at iteration 270 : 0.08285664767026901
Loss at iteration 280 : 0.08689451217651367
Loss at iteration 290 : 0.0683426558971405
Loss at iteration 300 : 0.07333746552467346
The SSIM Value is: 0.6730445285638174
The PSNR Value is: 20.09733492533366
the epoch is: 66
Loss at iteration 10 : 0.07581853866577148
Loss at iteration 20 : 0.08154524862766266
Loss at iteration 30 : 0.09473556280136108
Loss at iteration 40 : 0.10097100585699081
Loss at iteration 50 : 0.08220900595188141
Loss at iteration 60 : 0.07803567498922348
Loss at iteration 70 : 0.07376779615879059
Loss at iteration 80 : 0.08811607211828232
Loss at iteration 90 : 0.07179148495197296
Loss at iteration 100 : 0.10424324870109558
Loss at iteration 110 : 0.07663138210773468
Loss at iteration 120 : 0.10337787866592407
Loss at iteration 130 : 0.09472215175628662
Loss at iteration 140 : 0.06365553289651871
Loss at iteration 150 : 0.07885705679655075
Loss at iteration 160 : 0.11495624482631683
Loss at iteration 170 : 0.0741235613822937
Loss at iteration 180 : 0.08129969239234924
Loss at iteration 190 : 0.09970968216657639
Loss at iteration 200 : 0.07953712344169617
Loss at iteration 210 : 0.07789017260074615
Loss at iteration 220 : 0.09007599204778671
Loss at iteration 230 : 0.07210322469472885
Loss at iteration 240 : 0.07257263362407684
Loss at iteration 250 : 0.07408208400011063
Loss at iteration 260 : 0.11142264306545258
Loss at iteration 270 : 0.09172898530960083
Loss at iteration 280 : 0.07638178765773773
Loss at iteration 290 : 0.09199237823486328
Loss at iteration 300 : 0.09203885495662689
The SSIM Value is: 0.674001940091451
The PSNR Value is: 20.018828900655112
the epoch is: 67
Loss at iteration 10 : 0.07573011517524719
Loss at iteration 20 : 0.07869666069746017
Loss at iteration 30 : 0.07512061297893524
Loss at iteration 40 : 0.0810757502913475
Loss at iteration 50 : 0.081386998295784
Loss at iteration 60 : 0.10469323396682739
Loss at iteration 70 : 0.09707862138748169
Loss at iteration 80 : 0.07766427099704742
Loss at iteration 90 : 0.08632850646972656
Loss at iteration 100 : 0.08406324684619904
Loss at iteration 110 : 0.11216549575328827
Loss at iteration 120 : 0.09104925394058228
Loss at iteration 130 : 0.09121416509151459
Loss at iteration 140 : 0.0789906233549118
Loss at iteration 150 : 0.07197397947311401
Loss at iteration 160 : 0.09603830426931381
Loss at iteration 170 : 0.07175048440694809
Loss at iteration 180 : 0.06825016438961029
Loss at iteration 190 : 0.07828256487846375
Loss at iteration 200 : 0.09408365935087204
Loss at iteration 210 : 0.07885468006134033
Loss at iteration 220 : 0.10305877029895782
Loss at iteration 230 : 0.08624035120010376
Loss at iteration 240 : 0.07662691175937653
Loss at iteration 250 : 0.08266574144363403
Loss at iteration 260 : 0.097821906208992
Loss at iteration 270 : 0.08761622756719589
Loss at iteration 280 : 0.08484797179698944
Loss at iteration 290 : 0.07110598683357239
Loss at iteration 300 : 0.10699662566184998
The SSIM Value is: 0.6700255453586579
The PSNR Value is: 20.041497866312664
the epoch is: 68
Loss at iteration 10 : 0.08193220943212509
Loss at iteration 20 : 0.09760409593582153
Loss at iteration 30 : 0.08659452199935913
Loss at iteration 40 : 0.09180442988872528
Loss at iteration 50 : 0.07465772330760956
Loss at iteration 60 : 0.07556085288524628
Loss at iteration 70 : 0.08985700458288193
Loss at iteration 80 : 0.09088636934757233
Loss at iteration 90 : 0.08577732741832733
Loss at iteration 100 : 0.10535717010498047
Loss at iteration 110 : 0.0938255786895752
Loss at iteration 120 : 0.06044378504157066
Loss at iteration 130 : 0.08119814842939377
Loss at iteration 140 : 0.06759043037891388
Loss at iteration 150 : 0.09708645194768906
Loss at iteration 160 : 0.11178725957870483
Loss at iteration 170 : 0.09526866674423218
Loss at iteration 180 : 0.09630346298217773
Loss at iteration 190 : 0.1071326956152916
Loss at iteration 200 : 0.08384266495704651
Loss at iteration 210 : 0.08952558040618896
Loss at iteration 220 : 0.06420297175645828
Loss at iteration 230 : 0.09141941368579865
Loss at iteration 240 : 0.09104873239994049
Loss at iteration 250 : 0.0924149751663208
Loss at iteration 260 : 0.0687466710805893
Loss at iteration 270 : 0.07220493257045746
Loss at iteration 280 : 0.09998073428869247
Loss at iteration 290 : 0.09564538300037384
Loss at iteration 300 : 0.10252287238836288
The SSIM Value is: 0.671298603216807
The PSNR Value is: 20.04938373565674
the epoch is: 69
Loss at iteration 10 : 0.09327898919582367
Loss at iteration 20 : 0.10524807870388031
Loss at iteration 30 : 0.08795233815908432
Loss at iteration 40 : 0.07433848083019257
Loss at iteration 50 : 0.08386677503585815
Loss at iteration 60 : 0.07639098167419434
Loss at iteration 70 : 0.07279554754495621
Loss at iteration 80 : 0.07411082088947296
Loss at iteration 90 : 0.09150475263595581
Loss at iteration 100 : 0.07993434369564056
Loss at iteration 110 : 0.06972949951887131
Loss at iteration 120 : 0.08767871558666229
Loss at iteration 130 : 0.07226397097110748
Loss at iteration 140 : 0.08403252810239792
Loss at iteration 150 : 0.08234663307666779
Loss at iteration 160 : 0.09075608849525452
Loss at iteration 170 : 0.08321579545736313
Loss at iteration 180 : 0.08513887971639633
Loss at iteration 190 : 0.0914236530661583
Loss at iteration 200 : 0.08224871754646301
Loss at iteration 210 : 0.10053681582212448
Loss at iteration 220 : 0.07173763960599899
Loss at iteration 230 : 0.09138958901166916
Loss at iteration 240 : 0.10117223858833313
Loss at iteration 250 : 0.10840798914432526
Loss at iteration 260 : 0.10041797161102295
Loss at iteration 270 : 0.09146960824728012
Loss at iteration 280 : 0.10675664991140366
Loss at iteration 290 : 0.08199936151504517
Loss at iteration 300 : 0.09183993190526962
The SSIM Value is: 0.668675673007965
The PSNR Value is: 20.053464698791505
the epoch is: 70
Loss at iteration 10 : 0.09142741560935974
Loss at iteration 20 : 0.08318817615509033
Loss at iteration 30 : 0.1054391860961914
Loss at iteration 40 : 0.08710478246212006
Loss at iteration 50 : 0.08167819678783417
Loss at iteration 60 : 0.07408788055181503
Loss at iteration 70 : 0.09089863300323486
Loss at iteration 80 : 0.10791783779859543
Loss at iteration 90 : 0.07351043820381165
Loss at iteration 100 : 0.08362653851509094
Loss at iteration 110 : 0.09651091694831848
Loss at iteration 120 : 0.10266628116369247
Loss at iteration 130 : 0.08748211711645126
Loss at iteration 140 : 0.11801481246948242
Loss at iteration 150 : 0.10355912894010544
Loss at iteration 160 : 0.07582344114780426
Loss at iteration 170 : 0.0896420031785965
Loss at iteration 180 : 0.088320791721344
Loss at iteration 190 : 0.0761939212679863
Loss at iteration 200 : 0.09575166553258896
Loss at iteration 210 : 0.09149198234081268
Loss at iteration 220 : 0.08524994552135468
Loss at iteration 230 : 0.08015260100364685
Loss at iteration 240 : 0.07730037719011307
Loss at iteration 250 : 0.07219116389751434
Loss at iteration 260 : 0.09552377462387085
Loss at iteration 270 : 0.1140783280134201
Loss at iteration 280 : 0.10069361329078674
Loss at iteration 290 : 0.09201763570308685
Loss at iteration 300 : 0.0768461674451828
The SSIM Value is: 0.6723269085089366
The PSNR Value is: 19.81926612854004
the epoch is: 71
Loss at iteration 10 : 0.06920108199119568
Loss at iteration 20 : 0.08449345827102661
Loss at iteration 30 : 0.07367601990699768
Loss at iteration 40 : 0.1429932415485382
Loss at iteration 50 : 0.0983121246099472
Loss at iteration 60 : 0.09650632739067078
Loss at iteration 70 : 0.09334683418273926
Loss at iteration 80 : 0.09849268198013306
Loss at iteration 90 : 0.08621200174093246
Loss at iteration 100 : 0.10372205078601837
Loss at iteration 110 : 0.09264733642339706
Loss at iteration 120 : 0.09095345437526703
Loss at iteration 130 : 0.08758008480072021
Loss at iteration 140 : 0.09573976695537567
Loss at iteration 150 : 0.08496322482824326
Loss at iteration 160 : 0.10668455809354782
Loss at iteration 170 : 0.06714846938848495
Loss at iteration 180 : 0.08283564448356628
Loss at iteration 190 : 0.0679669976234436
Loss at iteration 200 : 0.09479422867298126
Loss at iteration 210 : 0.09893901646137238
Loss at iteration 220 : 0.10472226142883301
Loss at iteration 230 : 0.07754860073328018
Loss at iteration 240 : 0.09920237958431244
Loss at iteration 250 : 0.08726374804973602
Loss at iteration 260 : 0.08991923183202744
Loss at iteration 270 : 0.07666836678981781
Loss at iteration 280 : 0.09133104979991913
Loss at iteration 290 : 0.06270081549882889
Loss at iteration 300 : 0.08390329778194427
The SSIM Value is: 0.6748742381731669
The PSNR Value is: 20.112187830607095
the epoch is: 72
Loss at iteration 10 : 0.09316947311162949
Loss at iteration 20 : 0.09379725158214569
Loss at iteration 30 : 0.08444663137197495
Loss at iteration 40 : 0.07200978696346283
Loss at iteration 50 : 0.094704769551754
Loss at iteration 60 : 0.10447104275226593
Loss at iteration 70 : 0.07454511523246765
Loss at iteration 80 : 0.07851871848106384
Loss at iteration 90 : 0.07998929917812347
Loss at iteration 100 : 0.08079171180725098
Loss at iteration 110 : 0.10728432983160019
Loss at iteration 120 : 0.08728079497814178
Loss at iteration 130 : 0.07315520942211151
Loss at iteration 140 : 0.09600774943828583
Loss at iteration 150 : 0.07867727428674698
Loss at iteration 160 : 0.09154181182384491
Loss at iteration 170 : 0.07136531919240952
Loss at iteration 180 : 0.09369572252035141
Loss at iteration 190 : 0.11211331933736801
Loss at iteration 200 : 0.09329617023468018
Loss at iteration 210 : 0.09200972318649292
Loss at iteration 220 : 0.08181921392679214
Loss at iteration 230 : 0.07595688104629517
Loss at iteration 240 : 0.10207616537809372
